x,y,z
2.258750000000000000e+02,2.191250000000000000e+02,3.940000000000000000e+02
2.265000000000000000e+02,2.156666666666666572e+02,3.953333333333333144e+02
2.251851851851851904e+02,2.128888888888888857e+02,3.911111111111110858e+02
2.240000000000000000e+02,2.158750000000000000e+02,3.866250000000000000e+02
2.200000000000000000e+02,2.150000000000000000e+02,3.930000000000000000e+02
2.110000000000000000e+02,1.240000000000000000e+02,3.710000000000000000e+02
2.100000000000000000e+02,1.255000000000000000e+02,3.680000000000000000e+02
2.074000000000000057e+02,1.351999999999999886e+02,3.590000000000000000e+02
2.040000000000000000e+02,1.340000000000000000e+02,3.600000000000000000e+02
