x,y,z
5.970000000000000000e+02,1.810000000000000000e+02,8.030000000000000000e+02
5.970000000000000000e+02,1.660000000000000000e+02,7.870000000000000000e+02
4.130000000000000000e+02,6.190000000000000000e+02,3.180000000000000000e+02
9.300000000000000000e+01,4.870000000000000000e+02,2.800000000000000000e+02
4.300000000000000000e+01,4.000000000000000000e+02,3.920000000000000000e+02
4.100000000000000000e+01,3.920000000000000000e+02,3.920000000000000000e+02
2.800000000000000000e+01,2.970000000000000000e+02,7.480000000000000000e+02
