x,y,z
5.868253968253968367e+01,1.278571428571428612e+02,4.957142857142856940e+01
5.110389610389610482e+01,1.272337662337662323e+02,6.132467532467532578e+01
4.434615384615383959e+01,1.276153846153846132e+02,7.396153846153846700e+01
