x,y,z
4.590000000000000000e+02,2.180000000000000000e+02,7.510000000000000000e+02
4.550000000000000000e+02,2.110000000000000000e+02,7.530000000000000000e+02
4.360000000000000000e+02,8.000000000000000000e+01,4.400000000000000000e+02
4.510000000000000000e+02,2.040000000000000000e+02,7.630000000000000000e+02
3.910000000000000000e+02,5.030000000000000000e+02,5.200000000000000000e+01
5.030000000000000000e+02,5.640000000000000000e+02,5.240000000000000000e+02
4.940000000000000000e+02,5.660000000000000000e+02,5.120000000000000000e+02
