x,y,z
3.120000000000000000e+02,3.500000000000000000e+01,2.890000000000000000e+02
3.080000000000000000e+02,3.700000000000000000e+01,2.910000000000000000e+02
3.040000000000000000e+02,2.270000000000000000e+02,2.760000000000000000e+02
