413.79923447160877,344.8122567407421,364.74969290095544
392.2242419443986,184.7969405443879,519.5537086810266
418.69091554860825,205.35998475931376,486.69052644218124
442.77382407484095,260.51953925588555,423.8779944621334
543.5996704101531,82.19823455812639,726.1516113281065
549.5310058593758,76.46290000002523,758.7422939636053
522.8304765089273,65.02215804247191,782.4918181878909
515.2564201668192,67.90972287425132,754.4163329505875
369.34362792968284,115.02431488038235,638.0706374505284
334.35480116442625,135.41046142580478,625.1284790039035
253.23263354268636,190.70966885323105,596.8751643427511
263.5030501003856,140.33001759890783,683.8476359521709
309.1405334329355,234.57487822104122,494.97999884989144
272.26470426096523,262.9402230977752,493.16134423306977
240.70920182950243,255.80427615988208,524.1285819927435
220.80710866490926,192.25258497083234,629.2965864757488
228.78099778671105,148.32045385206754,715.1924912365749
267.34457213576223,122.4936034160404,729.7887005116376
302.4898529477847,113.1871667033081,702.7113510321215
342.7557724963723,106.7767260334906,677.1038427063912
340.57284682111094,90.84326726334882,724.4601458762354
302.0345193012558,100.98291932960944,746.837450914451
269.6418040511787,109.73083567697074,774.9506946400763
235.0859999163353,131.50574921326006,755.2162138025576
200.50391103365536,157.075604654867,744.675745690294
195.3478971384472,174.13834703834846,702.0686170827241
192.50758144024297,195.39570901165052,662.3094328511687
163.7999717307244,202.15393853161538,694.9498616600837
167.62980204066304,183.68899756161795,733.8335280302344
201.0410063610139,142.30773550023423,786.7076253227996
172.42842866731826,165.5062569821065,774.045746566926
138.04714336319665,205.53091941129014,730.1546418596477
160.07007130045668,225.63959909398068,655.9265242744497
159.0176638142795,253.66889664362395,619.5051057995273
131.5144177457015,285.16911225138836,617.077844625579
129.51200708099844,255.94079141091288,652.8322152646125
106.98613328569371,259.0639477869156,687.8346731905789
105.66005693126965,285.34169252219704,652.1480528722866
108.00471763934087,316.9433992181612,621.0073931452328
211.8238083539615,285.33023047378344,521.8993203605257
240.14662842781325,289.09196955567757,489.7363197653754
301.7175813651977,308.78550634850217,437.3613642429467
302.57199835286167,387.015197787008,401.8415617462926
